"firstname","lastname","pitcher_throws","pitch_type","release_speed","plate_location_height","plate_location_side","release_height","release_side","extension","horizontal_break","induced_vertical_break","vertical_break","horizontal_approach_angle","vertical_approach_angle","horizontal_release_angle","vertical_release_angle","spin_rate","spin_axis","spin_efficiency","tilt","date","time"
"Jaxon","Lucas","Right","FB",93.78546,3.61998,0.4479,5.26273,1.17806,4.80902,12.39348,10.5901,-22.1907,0.4468506219,-3.937080183,-1.87772201,0.2198738912,2332.06046,229.3943284,0.9055388233,01:45:00,2023-09-07,14:50:09.90
"Jaxon","Lucas","Right","FB",93.61569,4.23731,0.31972,5.27618,0.86522,4.75109,15.02389,11.81153,-20.96332,0.8929317555,-3.15828141,-1.912423075,0.7531630961,2396.460247,231.7331758,0.9620057225,01:45:00,2023-09-07,14:50:58.30
"Jaxon","Lucas","Right","FB",92.34824,1.99591,-0.68715,5.16923,1.04794,4.98545,11.19819,17.85338,-15.5906,-0.7524500126,-4.914427349,-2.850013677,-2.000113821,2263.866637,212.0688043,0.9999910814,01:00:00,2023-09-07,14:51:33.36
"Jaxon","Lucas","Right","FB",92.38134,1.50131,-0.32049,5.13065,0.69081,4.90194,15.95259,11.81884,-21.79967,0.4941992858,-6.001811217,-2.496700502,-1.932186519,2364.513001,233.4451619,0.9406267748,01:45:00,2023-09-07,14:53:43.72
"Jaxon","Lucas","Right","FB",93.96427,1.77532,-0.37987,5.03423,0.80873,4.92473,16.82991,11.17729,-21.22426,0.3879924842,-5.552100466,-2.76458459,-1.588969043,2433.127082,236.3793269,0.9688853345,02:00:00,2023-09-07,14:56:22.20
"Jaxon","Lucas","Right","FB",93.38552,1.10305,-0.38183,5.27049,0.63598,4.74983,16.02656,12.34569,-20.76506,0.492869023,-6.449998553,-2.503116392,-2.58950755,2358.912242,232.4029013,0.9239278442,01:45:00,2023-09-07,14:56:34.66
"Conner","Lutes","Right","FB",86.79728,3.69251,0.24403,5.44061,3.28077,6.96271,13.84446,11.98303,-22.76376,-1.9746652,-4.224081,-4.6409607,0.16469598,1970.6173,228.95312,0.84427357,01:45:00,2024-01-30,22:55:20.47
"Conner","Lutes","Right","SI",86.69142,4.41223,0.24822,5.51027,3.22854,6.69775,13.92543,13.75619,-22.03903,-1.8690352,-3.4560478,-4.5628686,0.812914,2089.3267,225.1675,0.89443064,01:30:00,2024-01-30,22:52:07.03
"Conner","Lutes","Right","FB",86.33268,3.11901,1.2679,5.42444,3.41359,6.83639,14.15799,11.17974,-24.19108,-0.94555753,-4.982952,-3.6770577,-0.31989253,2099.9414,231.58601,0.84629357,01:45:00,2024-01-30,22:52:47.56
"Conner","Lutes","Right","FB",87.13341,2.43558,-0.87982,5.49377,3.24461,6.96109,10.34096,12.8919,-22.07516,-3.5194597,-5.615264,-5.517066,-1.3460183,2091.187,218.59944,0.8740968,01:15:00,2024-01-30,22:52:31.47
"Conner","Lutes","Right","FB",86.63302,3.76709,1.08241,5.43745,3.12018,6.83682,8.58962,15.25372,-20.04215,-1.3827397,-3.8800695,-3.045992,-0.00020322017,2142.4082,209.3028,0.83370054,01:00:00,2024-01-30,22:56:17.91
"Conner","Lutes","Right","SI",85.98068,2.68861,1.50954,5.4419,3.3601,6.89266,12.4321,11.87903,-24.37568,-0.7679069,-5.5500555,-3.1962633,-0.79897517,2001.0038,226.21196,0.86364967,01:30:00,2024-01-30,22:51:29.36
"Conner","Lutes","Right","SI",86.32981,3.95911,-0.57693,5.44463,3.28909,6.99733,11.65157,11.17681,-24.33468,-3.1035397,-4.1166096,-5.3567047,0.5997541,1980.8687,225.96284,0.9326771,01:30:00,2024-01-30,22:51:47.04
"Conner","Lutes","Right","FB",87.03917,1.5195,-0.86163,5.40704,3.20685,6.99972,10.18021,12.9414,-21.66151,-3.4893787,-6.460114,-5.4448485,-2.3013337,2074.3855,218.10799,0.81818384,01:15:00,2024-01-30,22:54:57.20
"Jackson","Lyons","Right","SI",87.7387,2.33519,1.2406,4.3868,2.93022,4.39201,20.93822,8.21544,-29.56866,0.24612498,-5.026489,-3.6263783,0.4351943,2049.3696,248.43948,0.94823813,02:15:00,2024-01-19,21:21:43.62
"Jackson","Lyons","Right","SI",89.6565,1.71114,1.91664,4.33998,2.85669,4.48525,20.31441,5.30962,-30.59573,0.9742721,-5.7312036,-2.7863417,-0.08377809,1857.2875,255.26028,0.89349455,02:30:00,2024-01-19,21:16:33.73
"Jackson","Lyons","Right","SI",87.27364,1.62213,0.96852,4.44949,2.56275,4.29627,17.37632,3.9859,-34.41632,0.0065388028,-6.3040442,-3.2075086,0.042858627,1782.46,256.9583,0.952868,02:30:00,2024-01-19,21:10:52.20
"Jackson","Lyons","Right","SI",87.50555,3.62873,1.53969,4.3852,2.6369,4.67805,19.01932,8.57242,-28.99542,0.69014883,-3.62906,-2.8485029,1.7614747,2138.6316,245.57037,0.8883534,02:15:00,2024-01-19,21:14:27.53
"Jackson","Lyons","Right","SI",88.29801,2.56409,0.7435,4.51463,2.48372,4.3411,20.21596,6.78056,-30.59884,0.12246278,-5.0151215,-3.6128926,0.63182205,1847.7048,251.30959,0.9379639,02:30:00,2024-01-19,21:10:09.90
"Jackson","Lyons","Right","SI",87.29575,0.88717,1.07829,4.39459,2.58433,4.6117,20.32443,4.45658,-33.35547,0.38035345,-6.9372973,-3.3928478,-0.7712289,2014.401,257.5711,0.895972,02:30:00,2024-01-19,21:14:42.93
"Jackson","Lyons","Right","SI",88.28943,2.47025,0.65394,4.42765,2.80566,4.53245,21.05264,6.42369,-30.78504,-0.22958134,-5.0612793,-4.1334205,0.6428165,1895.0953,252.87122,0.88346064,02:30:00,2024-01-19,21:16:20.81
"Jackson","Lyons","Right","SI",87.92777,1.83712,-0.01316,4.48506,2.68149,4.47235,18.72351,4.78648,-32.77685,-1.0341938,-5.9653544,-4.4961195,0.0880992,1792.4442,255.52092,0.8986624,02:30:00,2024-01-19,21:10:39.64
"Jackson","Lyons","Right","SI",88.82803,2.12938,0.33335,4.37145,2.70594,4.7108,18.82147,7.11978,-29.36407,-0.6851052,-5.2373905,-4.184021,0.21737939,1820.3854,249.13383,0.9075511,02:15:00,2024-01-19,21:16:49.52
"Jackson","Lyons","Right","SI",87.97056,0.94547,-0.82964,4.37014,2.54242,4.68881,23.63611,5.49275,-31.81686,-1.2831228,-6.7064414,-5.6603684,-0.81800246,1952.5442,256.8618,0.9691912,02:30:00,2024-01-19,21:11:06.77
"Jackson","Lyons","Right","SI",88.7596,1.87505,-0.74589,4.37277,2.69225,4.94052,20.1363,2.03472,-34.20055,-1.7041237,-5.985243,-5.448088,0.37460935,1874.2264,264.08328,0.91735053,02:45:00,2024-01-19,21:23:08.75
"Joe","Mahoney","Right","FB",80.95618,0.47422,-0.01579,5.53967,1.42156,6.18186,4.5823,19.02602,-23.34685,-1.100313,-7.762053,-1.9695867,-3.3732107,2273.85,193.5385,0.8942363,12:30:00,2024-07-16,18:02:43.99
"Joe","Mahoney","Right","FB",80.88562,2.6714,-0.79376,5.41502,1.56085,5.76587,-0.72492,10.28791,-32.07548,-2.5991004,-6.040128,-2.4639215,-0.07586778,2184.8113,175.98686,0.5953568,11:45:00,2024-07-16,18:03:04.48
"Joe","Mahoney","Right","FB",80.84861,0.83702,-1.11384,5.65202,1.02786,6.24944,6.83897,17.47478,-24.99022,-1.6392223,-7.6680527,-2.9381018,-2.9567924,2385.1362,201.3546,0.67451274,12:45:00,2024-07-09,18:22:45.07
"Joe","Mahoney","Right","FB",80.8221,3.19637,-0.38902,5.44495,1.26532,6.22084,4.8042,16.56817,-25.8448,-1.3129817,-5.0048537,-2.2259352,-0.10272367,2377.7822,196.12648,0.55399764,12:30:00,2024-07-09,18:31:57.61
"Joe","Mahoney","Right","FB",80.20537,0.65366,-1.41739,4.89757,1.67136,6.0359,13.07498,5.29178,-38.27059,-2.0346572,-8.326621,-4.5037723,-1.1355302,2119.4055,247.84753,0.47956133,02:15:00,2024-07-09,18:30:00.49
"Joe","Mahoney","Right","FB",82.40514,0.72535,0.94983,5.37123,1.62816,6.15054,11.07296,18.32707,-22.72982,0.37218094,-7.2608967,-1.7325586,-2.974572,2319.222,211.13908,0.7818443,01:00:00,2024-07-09,18:48:17.37
"Joe","Mahoney","Right","FB",81.37733,5.04011,-0.16279,5.45309,1.43631,6.05811,5.85988,16.55657,-25.46772,-1.1458865,-2.9719605,-2.254431,1.8449653,2266.1367,199.43971,0.66359425,12:45:00,2024-07-09,18:51:00.47
"Joe","Mahoney","Right","FB",82.54181,2.7258,0.12107,5.31439,1.22429,6.05727,7.72593,18.2493,-23.13582,-0.4131437,-5.1158953,-1.8870883,-0.7133972,2452.2708,202.90079,0.7180907,12:45:00,2024-07-09,18:52:38.05
"Joe","Mahoney","Right","FB",83.04746,2.75427,-0.92428,5.35963,1.29944,6.54905,8.30058,17.04834,-22.7722,-1.5888431,-5.119672,-3.1765041,-0.770599,2293.2932,205.89247,0.7167302,12:45:00,2024-07-09,18:47:05.68
"Joe","Mahoney","Right","FB",81.01917,1.24612,-2.29577,5.47195,1.45256,6.1274,8.76686,13.65144,-28.42431,-3.1903808,-7.315428,-4.83457,-2.0014272,2370.7336,212.61372,NA,01:00:00,2024-07-16,17:44:34.34
"Joe","Mahoney","Right","FB",82.29242,4.74945,0.40635,5.39603,1.46879,6.04954,8.12463,16.94672,-24.16072,-0.34048504,-3.0963712,-1.8786515,1.4755714,2401.5806,205.55536,0.67325085,12:45:00,2024-07-09,18:47:56.17
"Joe","Mahoney","Right","FB",80.90988,0.75068,0.11056,5.75088,1.19429,5.82727,2.15313,16.0986,-26.20812,-0.9561558,-7.8811736,-1.3587542,-3.0262141,2475.5981,187.61108,0.46691275,12:15:00,2024-07-16,17:42:45.75
"Joe","Mahoney","Right","FB",81.08709,3.55936,-0.12486,5.37845,1.65983,5.80188,7.73977,16.47796,-26.49355,-1.1493559,-4.5801444,-2.6109765,0.41755918,2477.544,205.08609,0.54162574,12:45:00,2024-07-16,18:04:29.06
"Joe","Mahoney","Right","FB",81.82208,0.3142,0.6022,5.54625,1.37733,6.31474,7.75976,19.88549,-21.24622,-0.07002895,-7.746213,-1.5434203,-3.7518609,2083.4934,201.33136,0.7266692,12:45:00,2024-07-16,18:02:23.25
"Joe","Mahoney","Right","FB",80.35491,3.50366,1.02166,5.75245,1.49835,5.84632,8.01226,22.25416,-21.32176,0.28363052,-4.530845,-1.2314655,-0.5078437,2318.6758,199.7686,NA,12:45:00,2024-07-16,17:42:09.56
"Joe","Mahoney","Right","FB",81.08699,2.07162,-0.56084,5.36873,1.37227,6.12973,7.49646,14.62758,-27.18916,-1.3534123,-6.217992,-2.7654696,-1.1145009,2377.8115,207.06775,0.5279274,01:00:00,2024-07-16,18:08:46.00
"Joe","Mahoney","Right","FB",80.8854,3.48796,1.38262,5.48654,1.60473,6.2011,6.48477,16.13817,-25.91661,0.40256274,-4.7252574,-0.82611144,0.17456226,2422.8057,201.84633,0.6503234,12:45:00,2024-07-16,18:07:21.71
"Joe","Mahoney","Right","FB",80.48175,2.53722,-1.22767,5.55689,1.16897,6.6163,7.96785,19.23519,-22.96342,-1.8154296,-5.5862813,-3.338616,-1.2056457,2339.4512,202.44432,0.6624657,12:45:00,2024-07-09,18:23:02.21
"Joe","Mahoney","Right","FB",81.33908,2.55734,0.26138,5.77254,1.24728,5.9823,3.16284,18.39779,-23.20273,-0.75421464,-5.720555,-1.3479557,-1.3822671,2428.633,189.73766,0.5775737,12:15:00,2024-07-16,17:42:28.81
"Joe","Mahoney","Right","FB",80.15178,5.09414,0.56393,5.5489,1.38543,5.75143,8.12655,18.98153,-24.76073,-0.081032194,-2.9282503,-1.6097208,1.7270343,2326.7195,203.13115,0.78165144,12:45:00,2024-07-16,17:48:46.11
"Joe","Mahoney","Right","FB",80.17967,1.1066,-1.86012,5.67311,1.43716,6.17895,-0.1646,11.78939,-30.79853,-3.582532,-7.8989677,-3.551659,-2.1608522,2372.5354,179.20348,0.38260716,12:00:00,2024-07-16,17:45:02.08
"Joe","Mahoney","Right","FB",80.72887,1.20663,0.28763,4.77894,1.39182,5.18008,6.88272,17.54745,-26.25503,-0.505905,-6.3186297,-1.7828078,-1.4705212,2269.4072,201.37943,0.6110278,12:45:00,2024-05-02,17:50:41.03
"Joe","Mahoney","Right","FB",80.95034,2.28939,1.43052,4.66194,1.37767,5.22066,8.72774,12.70093,-30.63859,0.901657,-5.474581,-0.7174304,0.19217287,2330.714,214.41714,0.6253156,01:15:00,2024-05-02,17:50:27.26
"Joe","Mahoney","Right","FB",80.14042,2.38158,1.60489,5.01709,1.3011,5.08358,2.93538,21.09204,-23.43501,0.60651565,-5.051938,0.06279153,-0.7242382,2167.3813,187.90982,0.61268544,12:15:00,2024-06-21,17:54:54.96
"Joe","Mahoney","Right","FB",81.41819,0.2253,-1.22242,4.62254,1.50368,5.54435,12.03352,16.4496,-26.28067,-1.7403505,-7.233469,-3.9842145,-2.3550854,2227.0286,216.14186,0.6312687,01:15:00,2024-05-02,17:53:33.63
"Joe","Mahoney","Right","FB",82.33278,3.2218,2.74006,4.91087,1.42931,5.17315,10.44371,19.7512,-23.11344,2.4252865,-4.0722313,0.4681077,0.251934,2345.5427,207.82535,0.73427045,01:00:00,2024-05-02,17:49:57.61
"Joe","Mahoney","Right","FB",83.06241,NA,NA,4.74726,1.57075,5.50903,NA,NA,NA,NA,NA,-2.0547585,-2.3674726,2060.6523,218.50734,0.67594916,01:15:00,2024-05-02,17:50:12.09
"Maison","Main","Right","FB",82.34892,2.52253,0.77691,5.2501,0.60301,5.34089,16.05052,19.2142,-23.62458,1.787541071,-5.249703729,-1.240418151,-0.8088061065,2111.159908,219.824611,0.907051698,01:15:00,2023-07-05,11:42:17.65
"Maison","Main","Right","FB",80.52479,0.71454,-0.86075,4.63767,1.57915,5.22769,12.88231,19.00495,-25.58691,-1.330234935,-6.655161371,-3.732654228,-1.900587343,1986.895235,214.0760186,0.9968455815,01:15:00,2023-06-15,11:28:56.72
"Maison","Main","Right","FB",80.67334,3.8959,-0.67428,4.64009,1.40105,5.13514,13.72289,17.22555,-28.0806,-0.8339726495,-3.58895175,-3.414681032,1.691431067,1838.300873,218.405318,0.9619481726,01:15:00,2023-06-15,11:30:02.59
"Maison","Main","Right","FB",81.1886,3.32516,0.4417,4.76275,1.33543,5.12758,8.77103,20.87896,-23.86742,-0.07026177787,-3.911927173,-1.724737472,0.5852142476,2100.425314,202.7394169,0.9212231431,12:45:00,2023-05-31,13:35:25.07
"Maison","Main","Right","FB",82.04489,1.71596,0.37237,4.77596,1.36444,5.07179,8.43268,17.27498,-26.63395,-0.2085510774,-5.89055325,-1.797299439,-0.8911272058,1836.835505,205.9682302,0.9177764402,12:45:00,2023-05-31,13:35:11.13
"Maison","Main","Right","FB",81.38177,1.54846,-0.97046,4.65618,1.34736,5.54168,9.23433,17.9142,-25.86372,-1.551929317,-5.901971786,-3.300246343,-1.017413852,1994.202505,207.1997702,0.9217438034,01:00:00,2023-05-31,13:34:57.45
"Maison","Main","Right","FB",82.03632,0.76763,1.49782,4.70207,1.6152,5.25407,12.30156,21.39805,-21.88047,1.098792838,-6.337619711,-1.215926036,-2.245412399,2069.946712,209.8777714,0.9749980809,01:00:00,2023-05-31,13:34:44.41
"Maison","Main","Right","FB",80.95033,2.0732,0.86288,4.64159,1.50223,5.11945,13.75571,13.96614,-30.40697,0.6779263165,-5.706874687,-1.895256945,-0.03658981638,1751.369036,224.4742257,0.9999973208,01:30:00,2023-06-15,11:35:09.81
"Maison","Main","Right","FB",81.31833,1.9293,-0.84231,4.66469,1.51684,5.4955,6.8577,19.80299,-24.36222,-1.828782533,-5.368301318,-3.130366256,-0.7528475303,1961.548253,199.0473834,0.9061510768,12:45:00,2023-05-31,13:34:18.37
"Maison","Main","Right","FB",81.3374,0.9935,-0.46762,4.78861,1.54297,5.29397,12.72075,17.63088,-26.61249,-0.8693412796,-6.673218658,-3.267352754,-1.677069797,2067.051611,215.7538752,0.9417505662,01:15:00,2023-05-31,13:34:31.08
"Maison","Main","Right","FB",83.96672,0.80057,0.47657,5.21439,0.73217,5.46108,11.54472,15.99866,-24.953,0.8780258124,-7.16612192,-1.300889056,-2.492168858,1971.741286,215.7944996,0.9972592859,01:15:00,2023-07-05,11:50:21.72
"Maison","Main","Right","FB",82.40566,2.67757,-0.69197,5.13568,0.44972,5.56583,11.98111,17.95853,-24.28173,-0.02765770321,-5.039875573,-2.290044183,-0.4649559818,1916.225305,213.6430617,NA,01:00:00,2023-07-05,11:49:03.91
"Maison","Main","Right","FB",81.77646,2.5101,0.73005,5.02737,0.83097,5.37736,15.94108,13.98486,-28.93569,1.466891605,-5.525241317,-1.524556105,-0.1130034367,2040.791508,228.6591024,NA,01:30:00,2023-07-05,11:47:10.11
"Maison","Main","Right","FB",81.51347,2.06153,-0.38293,5.04855,0.66435,5.44509,8.49579,16.83616,-27.01128,-0.2631276232,-5.890110077,-1.874328216,-0.7858129481,2019.428383,206.7213113,0.8992782193,01:00:00,2023-07-05,11:46:30.32
"Maison","Main","Right","FB",81.52199,1.61159,-0.64054,4.94223,0.98473,5.4246,12.46337,17.60083,-26.12525,-0.4874288528,-6.148619644,-2.842175698,-1.230050657,1995.661199,215.2401912,0.9125385594,01:15:00,2023-07-05,11:45:51.86
"Maison","Main","Right","FB",81.44618,2.77261,-0.41142,5.08331,0.75878,5.63901,11.26336,19.41165,-23.58118,-0.1334480187,-4.813107448,-2.259672195,-0.3702236765,2046.766433,210.0628678,0.8622174874,01:00:00,2023-07-05,11:44:30.84
"Maison","Main","Right","FB",82.55384,2.30348,0.27226,5.17195,0.65509,5.37946,14.75931,19.22264,-23.26614,1.062641588,-5.362917128,-1.720160283,-0.9912802406,2187.389879,217.4690974,0.9447007524,01:15:00,2023-07-05,11:43:33.77
"Maison","Main","Right","FB",83.31608,4.17529,1.61963,5.208,0.87809,5.3391,14.32484,16.22714,-25.789,2.225991038,-3.679338817,-0.4820747731,1.189965687,2058.044531,221.3765529,0.9322218483,01:30:00,2023-07-05,11:43:10.41
"Maison","Main","Right","FB",83.01634,2.82911,-0.22922,5.26057,0.4253,5.15778,11.53855,17.45714,-24.95778,0.4517470811,-5.051581445,-1.716593946,-0.373460572,2177.967584,213.4020839,NA,01:00:00,2023-07-05,11:42:52.25
"Maison","Main","Right","FB",81.54274,2.74929,0.82433,5.00169,0.79602,5.17472,15.54037,14.60062,-28.6988,1.552283827,-5.189619581,-1.346098205,0.1478648575,2133.504264,226.7055461,0.9573606056,01:30:00,2023-07-05,11:41:59.78
"Maison","Main","Right","FB",82.26519,1.70293,-0.5404,5.16697,0.41525,5.1797,12.96515,15.69897,-26.77711,0.2508842876,-6.273014977,-2.163233418,-1.309059806,1786.951759,219.4958375,NA,01:15:00,2023-07-05,11:41:40.02
"Maison","Main","Right","FB",82.66924,1.83528,-0.02689,5.17214,0.53584,5.03771,14.84532,18.30258,-24.02537,0.8518827115,-5.860695111,-1.907408916,-1.413973178,1990.224076,219.0033334,0.9696796124,01:15:00,2023-07-05,11:40:21.57
"Maison","Main","Right","FB",83.16485,3.24632,-0.49681,5.12708,0.5994,5.51245,14.71795,18.76065,-23.08749,0.3042618295,-4.319800138,-2.482714038,0.0461592428,2232.180688,218.036039,0.8486707791,01:15:00,2023-07-05,11:39:45.82
"Maison","Main","Right","FB",82.33991,2.21505,0.3354,5.12853,0.94979,5.24369,14.43734,15.20539,-28.04353,0.7929848149,-5.889637018,-1.933478815,-0.6131721577,2073.721565,223.4431303,0.9549791984,01:30:00,2023-07-05,11:39:29.49
"Maison","Main","Right","FB",82.7115,4.09849,1.13034,5.09739,0.46017,5.27731,16.43245,16.72598,-25.72221,2.346589515,-3.614012554,-0.744520275,1.218591982,2002.625141,224.428537,NA,01:30:00,2023-07-05,11:39:05.59
"Maison","Main","Right","FB",82.80023,2.16966,-0.79047,5.2064,0.51449,5.4503,10.84682,19.53981,-22.77686,-0.3073289172,-5.509176335,-2.35843044,-1.215253291,2226.378329,208.9880334,0.8504546099,01:00:00,2023-07-05,11:38:25.13
"Maison","Main","Right","FB",82.71934,1.73308,0.18283,5.22231,0.41029,5.0935,20.02856,21.47699,-21.44468,1.749201385,-5.812155049,-2.011848896,-1.804737365,2114.817143,222.9797574,NA,01:30:00,2023-07-05,11:38:08.69
"Maison","Main","Right","FB",82.60003,0.98553,1.48566,5.19729,0.56726,4.95006,14.53166,16.33414,-26.67892,2.403542666,-7.046594198,-0.3096704501,-2.103767884,2171.302886,221.6192387,0.9978818042,01:30:00,2023-07-05,11:37:53.78
"Maison","Main","Right","FB",83.00742,2.21561,2.45849,5.13351,0.58745,5.12521,12.95632,15.43608,-27.01561,3.27067765,-5.754031965,0.8402633018,-0.7077395404,2183.299648,219.9387331,0.991948868,01:15:00,2023-07-05,11:37:36.72
"Maison","Main","Right","FB",81.08969,1.07942,1.00206,4.9857,0.97241,5.02717,13.28555,16.52836,-28.29449,1.353275984,-6.920402783,-1.141933197,-1.640466299,1902.182113,218.7479546,0.894626501,01:15:00,2023-07-05,11:36:42.38
"Maison","Main","Right","FB",80.48784,0.98407,-1.1895,4.63359,1.65923,5.33176,10.15085,15.69739,-29.73304,-2.01352992,-6.847587566,-3.932156832,-1.245918647,1692.471832,212.7959098,0.9700058723,01:00:00,2023-06-15,11:28:39.90
"Chance","Mako","Right","SI",90.01786,1.47323,-0.82858,4.92435,1.57341,4.83212,14.13437,7.89465,-27.24121,-1.185455325,-6.301396209,-3.810295157,-1.255916868,2335.654585,240.7396924,0.8263315951,02:00:00,2023-09-07,15:23:36.92
"Chance","Mako","Right","FB",90.92945,5.66686,0.13062,5.26262,1.47807,4.6176,12.15398,11.42882,-23.36187,-0.248933103,-1.841507471,-2.504334483,2.492188867,2175.99503,226.6308305,0.9706830159,01:30:00,2023-09-07,15:22:23.73
"Chance","Mako","Right","FB",91.57457,1.95841,-1.1588,5.41802,1.19735,4.58037,8.84627,16.63588,-17.95264,-1.634319904,-5.407778844,-3.278370959,-2.078969064,2338.187024,207.9639961,0.8922031106,01:00:00,2023-09-07,15:22:42.69
"Chance","Mako","Right","SI",90.7544,2.67729,-1.71646,5.12716,1.44185,4.5899,13.00973,14.90298,-20.36012,-2.078261881,-4.578063549,-4.492695923,-0.7967554934,2305.433879,221.0061377,0.7828566383,01:15:00,2023-09-07,15:23:02.21
"Chance","Mako","Right","SI",92.31659,1.9585,-0.10472,5.3698,1.35642,4.29368,16.54295,11.72821,-22.54414,0.06276108886,-5.767597366,-2.994229252,-1.614850331,2276.832763,234.6291343,0.8980010741,01:45:00,2023-09-07,15:29:23.89
"Chance","Mako","Right","SI",90.26504,2.571,1.50167,5.08374,1.59991,4.6733,17.33834,9.62036,-25.72434,1.593548499,-5.174254052,-1.639569911,-0.3920594736,2310.801577,240.900595,0.8955173132,02:00:00,2023-09-07,15:23:18.28
"Chance","Mako","Right","SI",92.65789,3.86526,1.1911,5.27874,1.38624,4.18946,13.83089,11.87849,-22.18668,1.133902187,-3.632223111,-1.419329962,0.4584835675,2288.571994,229.2608092,0.9337546441,01:45:00,2023-09-07,15:29:04.97
"Chance","Mako","Right","FB",91.61171,3.01627,1.98568,5.21641,1.52364,4.37155,12.6063,13.74508,-20.90224,1.714756737,-4.349346,-0.6219371914,-0.4843208023,2239.837717,222.4673128,0.8324999771,01:30:00,2023-09-07,15:25:55.84
"Chance","Mako","Right","FB",91.63111,3.00132,1.14909,5.40322,1.38287,4.33935,12.54915,13.68714,-21.31919,0.9853282725,-4.619913984,-1.351283028,-0.6602678924,2283.149513,222.4566147,0.8670618115,01:30:00,2023-09-07,15:23:55.85
"Collin","Maloney","Right","FB",87.76099,2.07018,1.76123,4.64084,1.77054,5.66003,18.86208,9.80769,-27.70771,1.8967583,-5.5386744,-1.6953166,-0.28053966,2183.5596,242.44876,0.81837857,02:00:00,2024-05-23,20:45:41.90
"Collin","Maloney","Right","FB",90.42612,2.48519,-1.12258,4.84228,1.87891,5.27503,13.37243,15.14814,-20.68275,-1.8607267,-4.5622277,-4.3742137,-0.6726112,2408.091,221.3228,0.8774321,01:30:00,2024-05-23,20:42:49.18
"Collin","Maloney","Right","FB",90.25982,0.26388,-0.19188,4.56591,1.63576,5.3061,19.06048,8.71775,-26.96591,-0.056081288,-7.220696,-3.6347175,-2.1839066,2296.0635,245.43465,0.9052442,02:15:00,2024-05-23,20:45:54.93
"Collin","Maloney","Right","FB",90.42296,3.64203,0.65149,4.86201,2.0795,5.10071,18.09383,13.50013,-22.98235,0.3121961,-3.611776,-3.1130204,0.7367764,2274.8193,233.1469,0.9897563,01:45:00,2024-05-23,20:43:41.16
"Collin","Maloney","Right","FB",90.40998,2.60402,0.65247,4.86453,2.01895,5.15311,17.02583,7.91435,-27.97141,0.24365976,-5.1729174,-2.9565618,0.07473585,2357.197,244.95377,0.9485754,02:15:00,2024-05-23,20:42:17.92
"Collin","Maloney","Right","FB",90.87132,1.22449,0.55818,4.80116,2.03502,5.39583,18.3848,10.43151,-24.94737,0.2702331,-6.2970433,-3.207851,-1.5955099,2511.512,240.39845,0.91922474,02:00:00,2024-05-23,20:43:20.99
"Collin","Maloney","Right","FB",90.23155,3.54306,0.35565,4.83418,1.95952,5.1908,21.88169,13.23502,-22.55845,0.46007606,-3.6000776,-3.6389651,0.62465274,2361.1345,238.69661,0.9108801,02:00:00,2024-05-23,20:43:04.67
"Evan","Margherita","Right","FB",88.6733,2.79379,2.16514,6.48737,-0.07757,5.62988,8.05316,21.22,-14.98997,3.199262219,-5.420966934,1.684144188,-2.617233383,2144.60923,200.7570871,NA,12:45:00,2023-06-30,11:19:59.84
"Evan","Margherita","Right","FB",88.6733,2.79379,2.16514,6.48737,-0.07757,5.62988,8.05316,21.22,-14.98997,3.199262219,-5.420966934,1.684144188,-2.617233383,2144.60923,200.7570871,NA,12:45:00,2023-06-30,11:19:59.84
"Evan","Margherita","Right","FB",85.47751,2.57,-0.04741,6.32009,0.17535,6.41372,2.45834,16.71481,-20.72061,0.002709739846,-6.12152786,-0.465179071,-2.199993209,1913.046102,188.3576258,NA,12:15:00,2023-06-30,11:19:23.35
"Evan","Margherita","Right","FB",85.47751,2.57,-0.04741,6.32009,0.17535,6.41372,2.45834,16.71481,-20.72061,0.002709739846,-6.12152786,-0.465179071,-2.199993209,1913.046102,188.3576258,NA,12:15:00,2023-06-30,11:19:23.35
"Evan","Margherita","Right","FB",84.96896,2.0817,2.89997,6.35541,0.39456,6.00892,13.19339,14.99751,-24.34747,4.033158645,-7.02461262,1.517466922,-2.421064062,2017.68431,221.2636751,NA,01:30:00,2023-06-23,10:56:03.75
"Evan","Margherita","Right","FB",84.96896,2.0817,2.89997,6.35541,0.39456,6.00892,13.19339,14.99751,-24.34747,4.033158645,-7.02461262,1.517466922,-2.421064062,2017.68431,221.2636751,NA,01:30:00,2023-06-23,10:56:03.75
"Evan","Margherita","Right","FB",88.01809,3.63792,1.09975,6.47515,0.24895,6.24507,1.96378,14.24844,-21.23575,1.117503072,-5.170682762,0.7451056875,-1.157418105,2004.47744,187.831886,NA,12:15:00,2023-07-14,11:34:26.39
"Evan","Margherita","Right","FB",88.01809,3.63792,1.09975,6.47515,0.24895,6.24507,1.96378,14.24844,-21.23575,1.117503072,-5.170682762,0.7451056875,-1.157418105,2004.47744,187.831886,NA,12:15:00,2023-07-14,11:34:26.39
"Evan","Margherita","Right","FB",89.10898,2.23555,0.10426,6.33255,0.27556,6.47852,-1.6074,15.49393,-18.86347,-0.3468430893,-6.317424367,-0.04068053782,-2.748176779,2012.744603,174.0812105,NA,11:45:00,2023-07-14,11:35:08.32
